"REF_DATE","GEO","DGUID","Age (2)","Highest certificate, diploma or degree (16)","Major field of study - Classification of Instructional Programs (CIP) 2021 (500)","Occupation - Unit group - National Occupational Classification (NOC) 2021 (821A)","Gender (3)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","8.1.1.1.3.1","727130","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","8.1.1.1.3.2","382170","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","8.1.1.1.3.3","344955","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","8.1.1.1.4.1","6705","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Men+","","0","units","0","","8.1.1.1.4.2","4385","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Women+","","0","units","0","","8.1.1.1.4.3","2320","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","8.1.1.1.10.1","115275","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Men+","","0","units","0","","8.1.1.1.10.2","35445","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Women+","","0","units","0","","8.1.1.1.10.3","79830","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","8.1.1.1.105.1","41015","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Men+","","0","units","0","","8.1.1.1.105.2","31450","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Women+","","0","units","0","","8.1.1.1.105.3","9565","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","8.1.1.1.202.1","61660","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Men+","","0","units","0","","8.1.1.1.202.2","13445","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Women+","","0","units","0","","8.1.1.1.202.3","48215","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","8.1.1.1.268.1","100315","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Men+","","0","units","0","","8.1.1.1.268.2","33095","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Women+","","0","units","0","","8.1.1.1.268.3","67220","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","8.1.1.1.358.1","17845","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Men+","","0","units","0","","8.1.1.1.358.2","7875","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Women+","","0","units","0","","8.1.1.1.358.3","9970","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","8.1.1.1.422.1","179225","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Men+","","0","units","0","","8.1.1.1.422.2","78815","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Women+","","0","units","0","","8.1.1.1.422.3","100410","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","8.1.1.1.527.1","134415","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Men+","","0","units","0","","8.1.1.1.527.2","124430","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Women+","","0","units","0","","8.1.1.1.527.3","9990","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","8.1.1.1.671.1","33805","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Men+","","0","units","0","","8.1.1.1.671.2","26205","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Women+","","0","units","0","","8.1.1.1.671.3","7600","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","8.1.1.1.725.1","36865","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Men+","","0","units","0","","8.1.1.1.725.2","27030","","","","0"
"2021","Manitoba","2021A000246","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Women+","","0","units","0","","8.1.1.1.725.3","9835","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","9.1.1.1.3.1","615790","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","9.1.1.1.3.2","321390","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","9.1.1.1.3.3","294400","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","9.1.1.1.4.1","5725","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Men+","","0","units","0","","9.1.1.1.4.2","3360","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Women+","","0","units","0","","9.1.1.1.4.3","2370","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","9.1.1.1.10.1","89410","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Men+","","0","units","0","","9.1.1.1.10.2","24000","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Women+","","0","units","0","","9.1.1.1.10.3","65410","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","9.1.1.1.105.1","32115","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Men+","","0","units","0","","9.1.1.1.105.2","24340","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Women+","","0","units","0","","9.1.1.1.105.3","7775","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","9.1.1.1.202.1","53175","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Men+","","0","units","0","","9.1.1.1.202.2","8960","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Women+","","0","units","0","","9.1.1.1.202.3","44215","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","9.1.1.1.268.1","77825","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Men+","","0","units","0","","9.1.1.1.268.2","24395","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Women+","","0","units","0","","9.1.1.1.268.3","53430","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","9.1.1.1.358.1","13075","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Men+","","0","units","0","","9.1.1.1.358.2","4935","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Women+","","0","units","0","","9.1.1.1.358.3","8140","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","9.1.1.1.422.1","149310","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Men+","","0","units","0","","9.1.1.1.422.2","63475","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Women+","","0","units","0","","9.1.1.1.422.3","85835","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","9.1.1.1.527.1","114350","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Men+","","0","units","0","","9.1.1.1.527.2","104545","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Women+","","0","units","0","","9.1.1.1.527.3","9805","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","9.1.1.1.671.1","60220","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Men+","","0","units","0","","9.1.1.1.671.2","46425","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Women+","","0","units","0","","9.1.1.1.671.3","13795","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","9.1.1.1.725.1","20580","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Men+","","0","units","0","","9.1.1.1.725.2","16955","","","","0"
"2021","Saskatchewan","2021A000247","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Women+","","0","units","0","","9.1.1.1.725.3","3630","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","10.1.1.1.3.1","2422110","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","10.1.1.1.3.2","1273895","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","10.1.1.1.3.3","1148215","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","10.1.1.1.4.1","24445","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Men+","","0","units","0","","10.1.1.1.4.2","17320","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Women+","","0","units","0","","10.1.1.1.4.3","7125","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","10.1.1.1.10.1","403300","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Men+","","0","units","0","","10.1.1.1.10.2","117240","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Women+","","0","units","0","","10.1.1.1.10.3","286065","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","10.1.1.1.105.1","192305","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Men+","","0","units","0","","10.1.1.1.105.2","147700","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Women+","","0","units","0","","10.1.1.1.105.3","44610","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","10.1.1.1.202.1","193895","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Men+","","0","units","0","","10.1.1.1.202.2","36120","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Women+","","0","units","0","","10.1.1.1.202.3","157780","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","10.1.1.1.268.1","267785","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Men+","","0","units","0","","10.1.1.1.268.2","88015","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Women+","","0","units","0","","10.1.1.1.268.3","179770","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","10.1.1.1.358.1","59950","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Men+","","0","units","0","","10.1.1.1.358.2","24240","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Women+","","0","units","0","","10.1.1.1.358.3","35710","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Total - Gender","","0","units","0","","10.1.1.1.422.1","601000","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Men+","","0","units","0","","10.1.1.1.422.2","255480","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","6 Sales and service occupations","Women+","","0","units","0","","10.1.1.1.422.3","345515","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Total - Gender","","0","units","0","","10.1.1.1.527.1","477810","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Men+","","0","units","0","","10.1.1.1.527.2","430740","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","7 Trades, transport and equipment operators and related occupations","Women+","","0","units","0","","10.1.1.1.527.3","47060","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Total - Gender","","0","units","0","","10.1.1.1.671.1","111490","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Men+","","0","units","0","","10.1.1.1.671.2","86110","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","8 Natural resources, agriculture and related production occupations","Women+","","0","units","0","","10.1.1.1.671.3","25375","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Total - Gender","","0","units","0","","10.1.1.1.725.1","90130","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Men+","","0","units","0","","10.1.1.1.725.2","70930","","","","0"
"2021","Alberta","2021A000248","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","9 Occupations in manufacturing and utilities","Women+","","0","units","0","","10.1.1.1.725.3","19200","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Total - Gender","","0","units","0","","11.1.1.1.3.1","2855890","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Men+","","0","units","0","","11.1.1.1.3.2","1472055","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","All occupations","Women+","","0","units","0","","11.1.1.1.3.3","1383835","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Total - Gender","","0","units","0","","11.1.1.1.4.1","34020","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Men+","","0","units","0","","11.1.1.1.4.2","23640","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","0 Legislative and senior management occupations","Women+","","0","units","0","","11.1.1.1.4.3","10380","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Total - Gender","","0","units","0","","11.1.1.1.10.1","484985","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Men+","","0","units","0","","11.1.1.1.10.2","148070","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","1 Business, finance and administration occupations","Women+","","0","units","0","","11.1.1.1.10.3","336915","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Total - Gender","","0","units","0","","11.1.1.1.105.1","220820","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Men+","","0","units","0","","11.1.1.1.105.2","167105","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","2 Natural and applied sciences and related occupations","Women+","","0","units","0","","11.1.1.1.105.3","53710","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Total - Gender","","0","units","0","","11.1.1.1.202.1","212305","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Men+","","0","units","0","","11.1.1.1.202.2","46305","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","3 Health occupations","Women+","","0","units","0","","11.1.1.1.202.3","166000","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Total - Gender","","0","units","0","","11.1.1.1.268.1","336840","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Men+","","0","units","0","","11.1.1.1.268.2","111625","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","4 Occupations in education, law and social, community and government services","Women+","","0","units","0","","11.1.1.1.268.3","225210","","","","0"
"2021","British Columbia","2021A000259","Total - Age","Total - Highest certificate, diploma or degree","Total - Major field of study - Classification of Instructional Programs (CIP) 2021","5 Occupations in art, culture, recreation and sport","Total - Gender","","0","units","0","","11.1.1.1.358.1","125490","","","","0"
